FinCoNo,FinPrdtCd,KorCoNm,FinPrdtNm,LoanLmt,RpayTypeNm,LendRateTypeNm,LendRateMin,LendRateMax,LendRateAvg,MonRepayAvg,ContactDepartment,HompUrl,CalTel,JoinWay,LoanInciExpn,ErlyRpayFee,DlyRate,직업,학습,건강,관계,주거,사회참여,여가,재무
10927,KB200331500005,국민은행,KB주택전세자금대출,2.22억원,원리금분할상환,변동금리,3.36%,4.36%,3.10%,"4,302,546","(예금)수신상품부, 02-2073-5424(대출)개인여신부, 02-2073-5496",http://www.kbstar.com,15889999,"영업점,모집인",ㅇ인지세:해당세액의50%ㅇ주택신보보증료,중도상환금액×0.6%×(대출잔여일수÷3년),대출금리+3.0%최고연체이자율:15%,0,0,0,0,50,0,0,50
10927,KB200331500005,국민은행,KB주택전세자금대출,2.22억원,원금분할상환,변동금리,3.36%,4.36%,3.10%,"4,301,216","(예금)수신상품부, 02-2073-5424(대출)개인여신부, 02-2073-5496",http://www.kbstar.com,15889999,"영업점,모집인",ㅇ인지세:해당세액의50%ㅇ주택신보보증료,중도상환금액×0.6%×(대출잔여일수÷3년),대출금리+3.0%최고연체이자율:15%,0,0,0,0,50,0,0,50
13909,0300373201003,하나은행,하나전세금안심대출,400백만원,만기일시상환,변동금리,3.39%,4.49%,3.16%,"4,430,000",가계수신(예금) 02-2002-1184(Daily Banking본부)가계여신(대출) 02-2002-1249(Borrowing본부),http://www.hanabank.com,15991111,"영업점,모집인","1.인지세:50%2.질권설정통지비용:30,000원",중도상환금액×0.7%×(대출잔여일수÷대출기간)※대출기간:대출약정일로최장3년,적용금리+3%(최고15%),0,0,0,0,50,0,0,50
13175,2001105030001,농협은행주식회사,NH전세대출(서울보증보험),5억원,만기일시상환,변동금리,3.40%,3.60%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.질권설정통지수수료,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
10017,486,부산은행,BNK프리미엄전세자금대출,최대500백만원,만기일시상환,변동금리,3.42%,4.32%,3.21%,"4,434,167","마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인","1.인지세:50%2.질권설정통지비용:30,000원",중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
10017,486,부산은행,BNK프리미엄전세자금대출,최대500백만원,원리금분할상환,변동금리,3.42%,4.32%,-,-,"마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인","1.인지세:50%2.질권설정통지비용:30,000원",중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
10017,486,부산은행,BNK프리미엄전세자금대출,최대500백만원,원금분할상환,변동금리,3.42%,4.32%,-,-,"마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인","1.인지세:50%2.질권설정통지비용:30,000원",중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,원금분할상환,변동금리,3.42%,3.42%,2.82%,"4,289,063",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,만기일시상환,변동금리,3.42%,3.42%,2.85%,"4,404,167",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,원리금분할상환,변동금리,3.42%,3.42%,2.82%,"4,290,164",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10017,1029,부산은행,BNK전세안심대출,최대400백만원,만기일시상환,변동금리,3.47%,3.67%,3.07%,"4,422,500","마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인",1.인지세:50%2.보증료:보증금액의0.20%,중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
10017,1029,부산은행,BNK전세안심대출,최대400백만원,원금분할상환,변동금리,3.47%,3.67%,-,-,"마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인",1.인지세:50%2.보증료:보증금액의0.20%,중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
10017,1029,부산은행,BNK전세안심대출,최대400백만원,원리금분할상환,변동금리,3.47%,3.67%,-,-,"마케팅추진부, 051-620-3339여신기획부, 051-620-3423",http://www.busanbank.co.kr,15886200,"영업점,모집인",1.인지세:50%2.보증료:보증금액의0.20%,중도상환금액X수수료율*X(대출잔여일수÷대출기간**)*수수료율:1.00%**대출기간이3년을초과하는경우3년,3개월이하:대출금리+6.0%3개월초과:대출금리+7.0%(최고연체이자율:15.0%),0,0,0,0,50,0,0,50
11625,WR0001A,신한은행,신한전세대출(주택금융공사),-최대:222백만원,원리금분할상환,고정금리,3.64%,4.54%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
11625,WR0001A,신한은행,신한전세대출(주택금융공사),-최대:222백만원,만기일시상환,고정금리,3.64%,4.54%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
11625,WR0001A,신한은행,신한전세대출(주택금융공사),-최대:222백만원,원금분할상환,고정금리,3.64%,4.54%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
10026,212020007,중소기업은행,임차자금,최대2.2억원,원리금분할상환,고정금리,3.69%,3.69%,3.98%,"4,341,602",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)주택신보보증료,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10026,212020007,중소기업은행,임차자금,최대2.2억원,원금분할상환,고정금리,3.69%,3.69%,3.98%,"4,339,410",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)주택신보보증료,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10016,20460801000001001,대구은행,DGB 전세자금대출,222백만원,만기일시상환,변동금리,3.76%,3.76%,2.91%,"4,409,167","마케팅추진부, 053-740-2162              개연여신기획부, 053-740-2230",http://www.dgb.co.kr/dgb_ebz_main.jsp,15885050,"영업점,모집인",1.인지세:해당세액의50%2.주택금융보증료:연0.12%~0.40%,중도상환금액x0.9%x(대출잔여일수÷3년),○대출이자율+3.0%○최고연체이자율:15.0%,0,0,0,0,50,0,0,50
11625,WR0002B,신한은행,신한전세대출(서울보증),-최대:500백만원,만기일시상환,고정금리,3.78%,4.38%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
11625,WR0002B,신한은행,신한전세대출(서울보증),-최대:500백만원,원리금분할상환,고정금리,3.78%,4.38%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
11625,WR0002B,신한은행,신한전세대출(서울보증),-최대:500백만원,원금분할상환,고정금리,3.78%,4.38%,-,-,개인고객부 02-2151-3536(수신)개인고객부 02-2151-2757(여신),http://www.shinhan.com,15778000,"영업점,모집인",-질권설정통지수수료-인지세:해당세액의50%(대출금액5천만원이하시없음),"-중도상환해약금:중도상환대출금*중도상환해약금률(고정금리0.8%,변동금리0.7%)*(대출잔여일수/대출기간)",-1개월이내:대출금리+3%-3개월이내:대출금리+3%-3개월초과:대출금리+3%(최고연체이자율:15%),0,0,0,0,50,0,0,50
10595,F52065,삼성생명보험주식회사,전세보증금담보대출,최대5억,원리금분할상환,고정금리,3.79%,5.35%,-,-,"융자기획파트, 02-2259-7115",http://www.samsunglife.com,1588-3114,"영업점,모집인",인지세(50%),"-(중도상환금액X2%X중도상환수수료부과잔존일수)/중도상환수수료총부과일수-변동형은대출원금의50%,고정형은80%까지상환수수료면제",대출이자율+3%,0,0,0,0,50,0,0,50
10595,F52065,삼성생명보험주식회사,전세보증금담보대출,최대5억,원금분할상환,고정금리,3.79%,5.35%,-,-,"융자기획파트, 02-2259-7115",http://www.samsunglife.com,1588-3114,"영업점,모집인",인지세(50%),"-(중도상환금액X2%X중도상환수수료부과잔존일수)/중도상환수수료총부과일수-변동형은대출원금의50%,고정형은80%까지상환수수료면제",대출이자율+3%,0,0,0,0,50,0,0,50
10595,F52065,삼성생명보험주식회사,전세보증금담보대출,최대5억,원금분할상환,변동금리,3.79%,4.74%,4.24%,"4,350,695","융자기획파트, 02-2259-7115",http://www.samsunglife.com,1588-3114,"영업점,모집인",인지세(50%),"-(중도상환금액X2%X중도상환수수료부과잔존일수)/중도상환수수료총부과일수-변동형은대출원금의50%,고정형은80%까지상환수수료면제",대출이자율+3%,0,0,0,0,50,0,0,50
10595,F52065,삼성생명보험주식회사,전세보증금담보대출,최대5억,원리금분할상환,변동금리,3.79%,4.74%,4.24%,"4,353,182","융자기획파트, 02-2259-7115",http://www.samsunglife.com,1588-3114,"영업점,모집인",인지세(50%),"-(중도상환금액X2%X중도상환수수료부과잔존일수)/중도상환수수료총부과일수-변동형은대출원금의50%,고정형은80%까지상환수수료면제",대출이자율+3%,0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,원리금분할상환,고정금리,3.83%,3.83%,-,-,개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,원금분할상환,고정금리,3.83%,3.83%,-,-,개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10634,10445002,현대해상화재보험주식회사,현대해상_임대아파트론(민간),임대차보증금의최대95%(최대5억원한도),만기일시상환,고정금리,3.86%,3.86%,3.84%,"4,486,667",개인융자부 02-3701-8196,http://www.hi.co.kr,15885655,"영업점,모집인",인지세50%,2년이내1.5%(만기3개월내상환시면제),대출금리+3%최고연체이자율:19%,0,0,0,0,50,0,0,50
13175,2001108330001,농협은행주식회사,NH전세대출(주택금융공사),2억22백만원,원금분할상환,고정금리,3.89%,4.19%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.보증료-대출금액의90%×보증료율,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
13175,2001108330001,농협은행주식회사,NH전세대출(주택금융공사),2억22백만원,원리금분할상환,고정금리,3.89%,4.19%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.보증료-대출금액의90%×보증료율,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
13175,2001108330001,농협은행주식회사,NH전세대출(주택금융공사),2억22백만원,만기일시상환,고정금리,3.89%,4.19%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.보증료-대출금액의90%×보증료율,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
13175,2001109030001,농협은행주식회사,NH전세대출(주택도시보증공사),4억원,만기일시상환,고정금리,3.89%,4.19%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.보증료-전세보증금반환보증료+전세자금대출특약보증료,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
10026,212020112,중소기업은행,IBK안심전세대출,최대4억원,만기일시상환,고정금리,3.91%,3.91%,3.35%,"4,445,834",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10634,10445003,현대해상화재보험주식회사,현대해상_임대아파트론(공공),임대차보증금의최대95%(최대3억원한도),만기일시상환,고정금리,3.95%,3.95%,-,-,개인융자부 02-3701-8196,http://www.hi.co.kr,15885655,"영업점,모집인",인지세50%,2년이내1.5%(만기3개월내상환시면제),대출금리+3%최고연체이자율:19%,0,0,0,0,50,0,0,50
10016,20466201000001001,대구은행,DGB POWER 전세보증대출,500백만원,만기일시상환,변동금리,3.96%,3.96%,3.02%,"4,418,334","마케팅추진부, 053-740-2162              개연여신기획부, 053-740-2230",http://www.dgb.co.kr/dgb_ebz_main.jsp,15885050,"영업점,인터넷,스마트폰,모집인","1.인지세:해당세액의50%2.질권설정통지수수료:30,000원",중도상환금액x0.9%x(대출잔여일수÷3년),○대출이자율+3.0%○최고연체이자율:15.0%,0,0,0,0,50,0,0,50
13175,2001105030001,농협은행주식회사,NH전세대출(서울보증보험),5억원,만기일시상환,고정금리,3.97%,4.17%,-,-,"마케팅전략부, 02-2080-8787(여신), 8770(수신)",https://banking.nonghyup.com,16613000,"영업점,모집인",1.인지세-해당세액의50%2.질권설정통지수수료,"중도상환원금×적용요율×(대출기간-경과일수)÷대출기간-대출기간:3년을초과하는경우3년-적용요율:고정금리0.7%,변동금리0.6%",연체기간에관계없이대출금리+3%최대연15%,0,0,0,0,50,0,0,50
10026,212020007,중소기업은행,임차자금,최대2.2억원,만기일시상환,고정금리,3.97%,3.97%,3.49%,"4,457,500",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)주택신보보증료,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10026,212020111,중소기업은행,IBK전세대출,최대5억원,만기일시상환,고정금리,4.11%,4.11%,3.46%,"4,455,000",개인고객부(개인수신) 02-729-7466 개인여신부(개인여신) 02-2031-5680,http://www.ibk.co.kr,15662566,"영업점,모집인",인지세:해당세액의50%(대출금액5천만원미만시없음)질권설정통지비용,"중도상환금액x수수료율*x(대출잔여일수÷대출기간)*고정금리0.8%,변동금리0.5%",대출금리+3.0%(최고연체이자율:11%),0,0,0,0,50,0,0,50
10593,303017,한화생명보험주식회사,Hanwha-Home Loan,"MIN{(신용평점별한도금액),(임대보증금*80%),(매매시세*75%-선순위설정금액)}",만기일시상환,고정금리,4.21%,5.01%,4.21%,"4,517,500","융자사업부, 02-789-8205",http://www.hanwhalife.com,15886363,"영업점,모집인","인지세(50%),질권설정통지비용",잠정폐지,"대출만기경과건을포함하여연체기간에상관없이정상금리+3%를적용(단,최고19%)",0,0,0,0,50,0,0,50
10596,26101,흥국생명보험주식회사,딴딴한전세론,임자보증금80%최고5억이내,원리금분할상환,변동금리,4.24%,4.24%,4.01%,"4,342,937","개인금융팀, 02-2002-7369",http://www.heungkuklife.co.kr,1588-2288,"영업점,모집인","질권설정통지비용,인지세(50%)",중도상환금액X1.8%X대출잔여일수/대출기간,1개월이하:대출금리+3%1개월초과3개월이하:대출금리+3%3개월초과대출금리+3%최고연체이자율19%,0,0,0,0,50,0,0,50
10596,26101,흥국생명보험주식회사,딴딴한전세론,임자보증금80%최고5억이내,원금분할상환,변동금리,4.24%,4.24%,4.01%,"4,340,712","개인금융팀, 02-2002-7369",http://www.heungkuklife.co.kr,1588-2288,"영업점,모집인","질권설정통지비용,인지세(50%)",중도상환금액X1.8%X대출잔여일수/대출기간,1개월이하:대출금리+3%1개월초과3개월이하:대출금리+3%3개월초과대출금리+3%최고연체이자율19%,0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,원금분할상환,고정금리,4.50%,5.80%,-,-,"총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,만기일시상환,고정금리,4.50%,5.80%,4.50%,"4,541,667","총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,만기일시상환,변동금리,4.50%,5.80%,-,-,"총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,원리금분할상환,고정금리,4.50%,5.80%,-,-,"총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,원금분할상환,변동금리,4.50%,5.80%,-,-,"총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10478,760060,CK저축은행,일반자금대출(전세자금),LTV70%,원리금분할상환,변동금리,4.50%,5.80%,-,-,"총무부, 0332528411",http://www.cksavingsbank.co.kr,0332528411,영업점,-인지세:해당세액×50%-화재보험료,-중도상환금액×2%×(대출잔여일수÷대출기간총일수)-대출취급후1년후면제,-1개월이하:약정금리+3%-3개월이하:약정금리+3%-3개월초과:약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10597,106011,교보생명보험주식회사,교보프라임전세자금대출,3억,만기일시상환,고정금리,4.74%,5.44%,3.92%,"4,493,334","소매여신마케팅팀, 02-721-2455",http://www.kyobo.co.kr,15881001,"영업점,모집인",인지세-5천만원이하:없음-1억이하:7만원*50%=3.5만원-10억이하:15만원*50%=7.5만원-10억초과:35만원*50%=17.5만원,중도상환금액*중도상환수수료율*(잔존일수/중도상환수수료부과일수),1개월이하:대출금리+3%1개월초과~3개월이하:대출금리+3%3개월초대:대출금리+3%최고연체이자율:17%,0,0,0,0,50,0,0,50
10489,760034,청주저축은행,임대보증금대출,임대보증금최대120%이내,만기일시상환,고정금리,4.80%,13.80%,7.81%,"4,817,500","(총무팀,043-251-0715)",http://www.cheongjubank.com,0432569114,"영업점,모집인",소비자일부부담:인지세50%,중도상환금액×2%×(대출잔여일수/대출기간),약정금리+3%,0,0,0,0,50,0,0,50
10509,as0003,아산저축은행,임대보증금대출,임차보증금의85%,만기일시상환,고정금리,5.00%,5.50%,5.25%,"4,604,167",영업부0415379000,http://www.asanbank.co.kr/,0415379000,영업점,"인지대:고객50%부담(5천만원이하면제)(1억원이하70,000원)(10억원이하150,000원)(10억원초과350,000원)",없음,-단일이율:약정이율+3%-일괄적용(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10527,760010,동양저축은행,임대보증금담보대출,90%,만기일시상환,고정금리,5.50%,11.50%,6.43%,"4,702,500","(여신1팀 ,062-720-0865)",http://www.dysbank.com/,0627200800,모집인,인지세(50%부담),2%(중도상환금액×수수료율×대출잔여일수/대출기간),약정금리+3%(최고연체이자율:연20%),0,0,0,0,50,0,0,50
11551,760149,예가람저축은행,공공임대보증금담보대출,최고100%,만기일시상환,고정금리,6.70%,6.70%,6.70%,"4,725,000","경영기획팀, 공시담당:0269067086, 상품문의:1877-7788",http://www.yegaramsb.co.kr/,18777788,"영업점,모집인",-인지세:해당세액x50%(대출금액5천만원이하시없음),-중도상환금액x2%x(대출잔여일수/대출기간총일수),-약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
11551,760149,예가람저축은행,공공임대보증금담보대출,최고100%,원리금분할상환,고정금리,6.70%,6.70%,6.70%,"4,463,670","경영기획팀, 공시담당:0269067086, 상품문의:1877-7788",http://www.yegaramsb.co.kr/,18777788,"영업점,모집인",-인지세:해당세액x50%(대출금액5천만원이하시없음),-중도상환금액x2%x(대출잔여일수/대출기간총일수),-약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
11551,760149,예가람저축은행,공공임대보증금담보대출,최고100%,원금분할상환,고정금리,6.70%,6.70%,6.70%,"4,457,466","경영기획팀, 공시담당:0269067086, 상품문의:1877-7788",http://www.yegaramsb.co.kr/,18777788,"영업점,모집인",-인지세:해당세액x50%(대출금액5천만원이하시없음),-중도상환금액x2%x(대출잔여일수/대출기간총일수),-약정금리+3%(최고연체이자율:연24%),0,0,0,0,50,0,0,50
10528,760055,더블저축은행,임차보증금대출,100%,만기일시상환,고정금리,6.90%,8.90%,7.64%,"4,803,334","(여신기획관리팀, 0622235506)",http://www.doublebank.co.kr/557_PrfLovaInfo_004.act,0622235506,모집인,-송달료-인지세:해당세액*50%(대출금액5천만원이하시없음),중도상환금액x(0.5%~2%)x(대출잔여일수/대출기간총일수),약정금리+3%,0,0,0,0,50,0,0,50
10622,WR002E,동양생명보험주식회사,일반 전세대출,신규취급중단,원리금분할상환,고정금리,%,%,3.57%,"4,323,379","융자팀, 02-728-9849",http://www.myangel.co.kr,1577-1004,모집인,신규취급중단,신규취급중단,신규취급중단,0,0,0,0,50,0,0,50
10622,WR002E,동양생명보험주식회사,일반 전세대출,신규취급중단,원금분할상환,고정금리,%,%,3.57%,"4,321,615","융자팀, 02-728-9849",http://www.myangel.co.kr,1577-1004,모집인,신규취급중단,신규취급중단,신규취급중단,0,0,0,0,50,0,0,50
